segdesc   = VCRC2H_F
2018-05-31
 traces ->      1981      1982      1983      1984      1985      1986      1987      1988      1989      1990      1991      1992      1993      1994      1995      1996      1997      1998      1999      2000      2001      2002      2003      2004      2005      2006      2007      2008      2009      2010      2011      2012      2013      2014      2015
 1/2021        6.405     6.756     7.144     7.539     6.176     5.770     4.859     5.887     5.819     5.209     6.128     5.058     6.368     4.079     6.963     5.552     6.563     4.064     5.180     2.402     3.929     6.200     6.895     6.038     5.222     5.713     4.396     4.447     5.263     3.444     4.130     5.631     5.090     4.460     6.468
 2/2021        5.061     5.239     6.481     8.441     4.851     4.515     3.812     4.771     4.680     4.073     4.854     4.856     6.149     3.170     5.481     4.920     5.422     3.209     4.102     2.193     3.126     5.231     5.463     5.051     4.039     4.742     3.429     3.538     4.009     2.844     3.688     5.685     4.110     3.450     5.095
 3/2021        6.439    14.326    14.989    12.185     6.184    11.449     5.702     5.117     6.360     6.772     7.701    13.567     6.977    13.254     8.153     7.425     6.638     5.982     4.774     3.927    10.878    11.105     6.699    17.539     5.119     7.542     3.824     5.785     8.019     3.993     8.475    11.557     4.956     4.189     6.905
 4/2021       17.627    36.521    37.440    40.529    15.106    42.640    17.049    16.940    33.191    27.440    23.303    22.052    11.558    25.447    19.311    12.762    22.839    24.515     8.908     8.728    37.499    33.857    22.727    26.604    20.688    14.050    12.661    15.490    25.598     7.489    19.054    15.129    13.885     9.804    15.555
 5/2021       96.767   102.194    83.255   103.258    43.342    69.571    56.467    59.845    84.421    90.705    74.801    60.095    57.160    94.310    69.679    63.695    58.483   111.677    17.184    47.198    89.237   108.684    56.973    76.927    80.081    89.389    36.277    48.031    55.276    20.917    56.030    47.698    42.539    56.689    61.194
 6/2021      109.399   153.990   130.854   126.180    78.284    53.118    67.651    92.945    54.471   122.107    65.183   133.750    28.659   137.158    61.084   111.426    29.783    60.106     9.084    38.432    47.711   128.733    30.275    49.710   103.782    48.023    61.185    91.863    29.393    28.913    72.878    87.378    47.752    90.817   128.404
 7/2021       38.567    42.086    59.226    36.195    27.460    19.719    32.636    34.554    23.825    38.051    18.997    79.959    11.655    35.317    27.497    61.381    11.390    18.279     4.822    13.223    16.379    43.441    16.724    19.418    31.571    16.286    17.335    27.397    12.673    10.221    20.236    29.240    25.718    36.997    66.609
 8/2021       27.708    17.075    23.933    20.801    33.314    17.928    23.361    18.202    19.152    19.789    13.438    27.078     9.265    26.739    15.310    50.952    10.065    23.727     3.769    10.423    10.129    22.753    13.557    26.668    15.134     9.696    14.323    13.210     7.823    10.324    15.030    13.216    15.433    32.326    25.546
 9/2021       20.411    19.573    24.364    12.706    22.601    10.090    17.854    33.009    15.238    17.638    14.971    16.622     8.922    33.594    12.778    32.605     7.849    11.167     7.603    14.404    14.214    17.018    12.905    16.890    15.375     8.799    10.027    10.172     6.148    24.254    14.683    10.562     8.381    32.198    12.886
10/2021       15.211    21.887    25.796    10.672    17.112    11.422    18.650    12.589     9.283    11.375     9.622    11.721     9.665    23.110     9.894    13.478     7.903     8.388     5.571     8.669    13.419    23.021    37.262    13.228    10.761     8.323    11.106    12.313     5.337    13.979    19.968     7.555    16.410    18.351    17.165
11/2021        9.591    12.260    15.158    10.032    10.044     6.981    11.551     8.302     7.360     8.406     7.542     8.482     6.023    11.229     8.942     8.977     6.347     6.939     3.552     5.824     9.450    12.913    14.039     7.655     8.326     6.452     7.455     7.819     4.453     6.805    10.250     6.648     7.906    10.254     8.974
12/2021        7.909     8.616    10.417     7.571     7.105     5.760     7.761     6.910     6.154     7.110     5.994     7.416     5.006     8.360     7.278     7.669     4.844     6.046     2.842     4.883     6.642     8.495     7.973     6.475     6.737     5.203     5.457     6.273     4.029     5.079     6.920     5.824     5.545     7.788     7.514
 1/2022        6.758     7.146     7.600     6.179     5.773     4.881     5.945     5.826     5.215     6.131     5.088     6.378     4.085     6.976     5.587     6.574     4.074     5.192     2.413     3.980     6.192     6.895     6.097     5.250     5.715     4.400     4.529     5.276     3.458     4.176     5.668     5.089     4.480     6.475     6.404
 2/2022        5.241     6.483     8.480     4.854     4.517     3.829     4.796     4.686     4.079     4.855     4.795     6.158     3.175     5.491     4.916     5.433     3.217     4.111     2.220     3.167     5.225     5.464     5.085     4.062     4.744     3.433     3.593     4.019     2.856     3.725     5.730     4.109     3.465     5.100     5.060
 3/2022       14.332    14.994    12.248     6.188    11.455     5.725     5.139     6.368     6.781     7.703    13.565     6.988    13.276     8.167     7.424     6.651     5.996     4.784     3.848    10.943    11.097     6.700    17.266     5.147     7.544     3.827     5.729     8.033     4.006     8.519    11.263     4.955     4.207     6.911     6.438
 4/2022       36.525    37.444    37.878    15.109    42.644    17.079    16.855    33.207    27.460    23.308    21.504    11.567    25.461    19.329    12.004    22.856    24.542     8.917     8.568    37.579    33.847    22.728    25.236    20.749    14.053    12.669    15.234    25.612     7.501    19.100    14.977    13.885     9.830    15.564    17.627
 5/2022      102.193    83.257   104.207    43.343    69.572    56.483    57.423    84.427    90.712    74.805    59.016    57.167    94.313    69.693    61.396    58.491   111.685    17.191    44.777    89.293   108.673    56.974    76.849    80.118    89.390    36.281    46.581    55.287    20.925    56.080    46.298    42.538    56.719    61.204    96.765
 6/2022      153.990   130.855   125.443    78.285    53.118    67.658    94.056    54.473   122.108    65.185   131.908    28.664   137.157    61.090   111.653    29.787    60.108     9.089    40.607    47.730   128.729    30.275    50.703   103.796    48.024    61.186    92.357    29.399    28.920    72.914    88.090    47.751    90.827   128.411   109.397
 7/2022       42.086    59.227    38.117    27.461    19.720    32.643    35.681    23.827    38.052    18.998    82.708    11.659    35.318    27.500    62.985    11.393    18.281     4.826    13.314    16.388    43.441    16.724    19.591    31.576    16.287    17.337    28.211    12.677    10.227    20.248    29.951    25.718    37.002    66.611    38.567
 8/2022       17.075    23.933    20.871    33.315    17.929    23.367    18.522    19.154    19.789    13.439    27.414     9.269    26.740    15.312    51.207    10.069    23.730     3.773    10.183    10.137    22.752    13.557    26.718    15.138     9.697    14.325    13.470     7.826    10.329    15.040    13.396    15.433    32.331    25.547    27.708
 9/2022       19.573    24.365    12.907    22.602    10.091    17.859    32.964    15.240    17.639    14.971    16.527     8.925    33.595    12.780    33.308     7.852    11.169     7.608    14.732    14.222    17.017    12.905    16.994    15.379     8.799    10.028    10.196     6.150    24.261    14.691    10.646     8.381    32.202    12.886    20.411
10/2022       21.887    25.796    10.686    17.113    11.423    18.653    12.903     9.284    11.376     9.622    12.226     9.668    23.110     9.896    13.774     7.906     8.389     5.575     9.034    13.426    23.021    37.263    13.552    10.764     8.323    11.107    12.317     5.339    13.983    19.976     7.592    16.410    18.354    17.165    15.211
11/2022       12.260    15.158    10.122    10.044     6.982    11.554     8.376     7.361     8.406     7.542     8.530     6.026    11.230     8.944     9.054     6.349     6.940     3.555     5.919     9.455    12.913    14.039     7.790     8.329     6.453     7.455     7.914     4.455     6.808    10.255     6.689     7.906    10.257     8.974     9.591
12/2022        8.616    10.417     7.627     7.105     5.761     7.764     6.963     6.155     7.110     5.994     7.451     5.008     8.360     7.279     7.714     4.846     6.047     2.845     4.934     6.646     8.495     7.973     6.519     6.739     5.204     5.458     6.331     4.031     5.082     6.925     5.834     5.545     7.790     7.515     7.909
 1/2023        7.146     7.600     6.210     5.773     4.881     5.948     5.860     5.216     6.131     5.089     6.404     4.087     6.976     5.588     6.608     4.076     5.193     2.415     4.019     6.197     6.895     6.097     5.289     5.717     4.401     4.529     5.307     3.460     4.178     5.672     5.132     4.479     6.476     6.404     6.758
 2/2023        6.483     8.480     4.854     4.518     3.830     4.797     4.714     4.079     4.855     4.796     6.141     3.176     5.492     4.917     5.448     3.218     4.112     2.222     3.172     5.228     5.464     5.085     4.086     4.745     3.433     3.594     4.040     2.857     3.727     5.733     4.088     3.465     5.101     5.060     5.241
 3/2023       14.994    12.249     6.175    11.456     5.725     5.141     6.269     6.781     7.703    13.565     7.005    13.279     8.167     7.425     6.554     5.998     4.784     3.851    10.613    11.102     6.700    17.266     4.959     7.546     3.828     5.730     7.686     4.007     8.522    11.267     4.959     4.207     6.913     6.438    14.332
 4/2023       37.444    37.878    14.678    42.645    17.079    16.858    31.369    27.462    23.308    21.504    11.452    25.464    19.330    12.005    21.834    24.546     8.917     8.570    37.106    33.854    22.728    25.236    20.254    14.055    12.670    15.235    25.651     7.502    19.102    14.980    13.063     9.830    15.567    17.627    36.525
 5/2023       83.257   104.207    42.037    69.572    56.483    57.425    85.014    90.712    74.805    59.017    56.537    94.314    69.693    61.398    58.000   111.687    17.191    44.778    89.254   108.677    56.974    76.849    77.060    89.392    36.281    46.582    54.969    20.927    56.082    46.301    41.813    56.719    61.207    96.766   102.193
